SLAMBench Report run started:	2023-08-27 04:41:16

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: ./result/kitti/aloam/aloam-kitti-result.txt
input: ./datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: /deps/aloam/lib/libaloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: /deps/aloam/configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
334	45660.1633598170	0.3717927337	120.1691051628	0.2120628076	0.5453888178	0.3099637990	0.0989090000	57034562	0	-109.4733963013	0.2118830681	121.1199417114
335	45660.2671350900	0.3650080264	120.2150450151	0.2129030316	0.5446330309	0.3097420837	0.1490700000	55879595	0	-109.8685302734	0.2156195641	121.0486679077
336	45660.3709108540	0.3909914196	120.2523105272	0.2138527114	0.5437704921	0.3097594773	0.1896520000	55808880	0	-110.2404861450	0.2204729021	120.9793090820
337	45660.4747152170	0.3997211158	120.2569277351	0.2148271059	0.5429370999	0.3096082099	0.1830930000	57374296	0	-110.6388015747	0.2327433228	120.8681640625
338	45660.5785365900	0.3944045901	120.3000125684	0.2157780339	0.5421013236	0.3091905278	0.1753840000	55998872	0	-111.0571670532	0.2387682498	120.7325134277
339	45660.6823540960	0.4144919217	120.0895471193	0.2167906971	0.5413563848	0.3111705386	0.0806350000	57625851	0	-111.5062866211	0.2708072662	120.6058349609
340	45660.7862249210	0.4349764287	239.8748229715	0.2178860471	0.5405600071	0.3109160551	0.1402920000	56484814	0	-111.9269866943	0.2743810713	120.4353103638
341	45660.8901441720	0.4578097761	120.1510051615	0.2190725001	0.5396733284	0.3105303514	0.1695750000	56355869	0	-112.3435897827	0.2868254781	120.2449722290
342	45660.9940871420	0.4946446121	120.2499882629	0.2204088509	0.5386629701	0.3111484854	0.1975890000	57922596	0	-112.7635650635	0.3004284799	120.0349655151
343	45661.0980762100	0.5125297308	120.2462999608	0.2218072957	0.5376231670	0.3107992461	0.1847170000	56463503	0	-113.1909637451	0.3029765487	119.7842559814
344	45661.2021404230	0.5461628437	120.2887427563	0.2233396319	0.5461628437	0.3109590448	0.0597890000	57129265	0	-113.6730117798	0.3194074631	119.5334625244
345	45661.3062761710	0.5407403111	120.3934905374	0.2248416867	0.5411278009	0.3110114403	0.1381810000	57171415	0	-114.1628875732	0.3265061975	119.2153625488
346	45661.4104575050	0.5547611117	120.4448945411	0.2263962286	0.5547611117	0.3109005000	0.1686550000	57283304	0	-114.6511306763	0.3287259936	118.8939819336
347	45661.5146887280	0.5725961924	120.3884771785	0.2280200151	0.5725961924	0.3105242841	0.1990220000	58223764	0	-115.1192398071	0.3349217176	118.5533294678
348	45661.6189675820	0.5599860549	120.4162077466	0.2295837693	0.5675266385	0.3103423755	0.1593540000	57734046	0	-115.6381454468	0.3479968607	118.1714782715
349	45661.7232685700	0.4854040444	239.8085974573	0.2308287769	0.5632216930	0.3105870848	0.0601070000	56924057	0	-116.1889877319	0.3791201413	117.7119598389
350	45661.8275491420	0.5015051961	239.8225583640	0.2321340032	0.5588286519	0.3102625833	0.1770840000	57782100	0	-116.6986846924	0.3885562718	117.3249893188
351	45661.9318056660	0.4933887124	239.7863037199	0.2333954482	0.5545614362	0.3100982532	0.1550700000	57860615	0	-117.2456359863	0.4032689929	116.9002532959
352	45662.0360834820	0.5042269826	239.7038769970	0.2346941295	0.5502526164	0.3103390711	0.1769200000	57758650	0	-117.7735061646	0.4092071354	116.4768676758
353	45662.1403369350	0.5425728559	239.7854294556	0.2361411054	0.5455827713	0.3107103264	0.1327880000	58561683	0	-118.2686614990	0.4213012755	116.0607986450
354	45662.2445421090	0.5037875772	239.8289787418	0.2374229609	0.5413499475	0.3109168601	0.1949420000	58215036	0	-118.8513183594	0.4364409745	115.5673446655
355	45662.3487491100	0.4910979271	239.7710860584	0.2386465956	0.5372490287	0.3105641478	0.1659430000	58289499	0	-119.4387817383	0.4530306756	115.0859680176
356	45662.4529571010	0.4692157805	239.8353991196	0.2397777724	0.5333593488	0.3105095146	0.1743660000	58508382	0	-120.0389938354	0.4634669125	114.5867843628
357	45662.5571414280	0.4373681247	239.9687517330	0.2407674738	0.5298428535	0.3131283240	0.1156660000	59253945	0	-120.6573410034	0.4813869298	114.0612411499
358	45662.6613052590	0.4481990039	119.9536673360	0.2417987274	0.5261976123	0.3130577801	0.1953670000	58737249	0	-121.2671432495	0.4941060841	113.5695114136
359	45662.7654620070	0.4511993229	119.8577441593	0.2428181486	0.5253696442	0.3131978875	0.1569440000	58801091	0	-121.8944854736	0.5134648085	113.0578079224
360	45662.8695911490	0.4503180385	119.8212026472	0.2438334363	0.5248718858	0.3129933603	0.2022340000	58771942	0	-122.5362319946	0.5303635597	112.5311508179
361	45662.9737014560	0.5073987842	119.6994476951	0.2450602304	0.5241650343	0.3145242474	0.1162130000	60096791	0	-123.1240539551	0.5383979082	112.0492630005
362	45663.0777884270	0.5032489300	119.6124857266	0.2462621654	0.5234971642	0.3143559858	0.2069300000	59738766	0	-123.7840881348	0.5517543554	111.4962615967
363	45663.1818741190	0.5241878629	119.6029917636	0.2475363570	0.5241878629	0.3140808022	0.2290690000	59406385	0	-124.4351959229	0.5657899380	110.9561691284
364	45663.2859790450	0.5296639800	119.6119119907	0.2488182925	0.5296639800	0.3139394286	0.2282770000	60162749	0	-125.1173934937	0.5869250894	110.3975143433
365	45663.3900191560	0.4807490408	119.8353821199	0.2499118956	0.5259327888	0.3176513015	0.1037520000	60642031	0	-125.8002548218	0.6015237570	109.7758331299
366	45663.4940393450	0.4606507123	119.8899143503	0.2509110349	0.5224922895	0.3174495322	0.2077940000	60186765	0	-126.5059432983	0.6249570251	109.1728439331
367	45663.5980788050	0.4621436596	119.8785079343	0.2519177616	0.5204228759	0.3170347446	0.1456380000	60184621	0	-127.2032699585	0.6417446733	108.5843811035
368	45663.7020690180	0.4541558027	119.9808514889	0.2528876494	0.5199186206	0.3172827989	0.1931350000	60408936	0	-127.9297256470	0.6484849453	107.9777832031
369	45663.8060353790	0.4155015647	120.1384649342	0.2537032354	0.5194479823	0.3190811189	0.1232080000	61620467	0	-128.6399536133	0.6497385502	107.3316497803
370	45663.9100006900	0.4236617982	120.1017458372	0.2545342225	0.5189623237	0.3187182592	0.1534470000	60874263	0	-129.3516082764	0.6620406508	106.7246704102
371	45664.0139918000	0.4033777416	120.0350285494	0.2552933492	0.5185394287	0.3185580928	0.1598630000	61113987	0	-130.1090850830	0.6660102606	106.0781631470
372	45664.1179839340	0.3833336234	120.0076668116	0.2559633993	0.5182197690	0.3185345115	0.1645970000	60661424	0	-130.8724212646	0.6725471020	105.4167251587
373	45664.2219273600	0.4282831252	119.8582769140	0.2567934970	0.5177903175	0.3193969901	0.1052540000	62385448	0	-131.5984954834	0.6905544996	104.8240509033
374	45664.3258702250	0.4248654842	119.9249942018	0.2575999375	0.5174498558	0.3193880434	0.1448060000	60837218	0	-132.3966217041	0.6910316348	104.1662902832
375	45664.4298360750	0.4424839914	119.9840480174	0.2584686846	0.5170125961	0.3191908753	0.1356150000	60042829	0	-133.1308441162	0.6987621188	103.5493698120
376	45664.5337799720	0.4262779355	120.0282803225	0.2592639393	0.5166929960	0.3192728355	0.1508950000	61118679	0	-133.9102020264	0.7111117244	102.8874740601
377	45664.6377006040	0.3992737532	120.0643710420	0.2599651733	0.5163033605	0.3197083043	0.0913320000	61502775	0	-134.6378936768	0.7279530764	102.2251892090
378	45664.7416197010	0.4021381438	119.9962194145	0.2606634899	0.5159999132	0.3195794515	0.1474800000	61721867	0	-135.4144287109	0.7389247417	101.5803985596
379	45664.8455360580	0.3985312581	119.9249942018	0.2613460386	0.5156564116	0.3200605274	0.1435100000	61182877	0	-136.1820831299	0.7450559139	100.9292221069
380	45664.9494544410	0.4032187760	119.9202813713	0.2620311559	0.5154070258	0.3196429762	0.1453260000	61699143	0	-136.9754333496	0.7604338527	100.2763519287
381	45665.0533979110	0.4086490870	119.7866965315	0.2627331106	0.5151258707	0.3194238950	0.0896110000	63157150	0	-137.7088928223	0.7854518890	99.6422500610
382	45665.1573416980	0.4135957956	119.7743338891	0.2634446410	0.5148851275	0.3191740408	0.1534810000	62230330	0	-138.4836883545	0.8010419607	98.9971847534
383	45665.2612963730	0.4042434990	119.8807755572	0.2641157552	0.5146610141	0.3195811983	0.1478420000	61883055	0	-139.2581481934	0.8188184500	98.3330612183
384	45665.3652382730	0.4177344739	119.8718416697	0.2648328060	0.5143984556	0.3191759289	0.1611050000	61837558	0	-140.0178833008	0.8375759125	97.6987838745
385	45665.4691338670	0.4103747904	119.8348220444	0.2655038181	0.5139744282	0.3196975738	0.0871310000	63918026	0	-140.6633605957	0.8368432522	97.0778427124
386	45665.5730070040	0.3942604959	119.8233883077	0.2661110307	0.5136136413	0.3195730600	0.1456510000	65150314	0	-141.4209899902	0.8560898304	96.4112548828
387	45665.6768915620	0.3807009459	119.9169345786	0.2666705057	0.5132912397	0.3196415447	0.1473400000	64372483	0	-142.1724395752	0.8700714707	95.7490158081
388	45665.7807847750	0.3585752249	119.9959598673	0.2671459129	0.5129935741	0.3193355129	0.1511610000	64368054	0	-142.9297943115	0.8851374984	95.0754165649
389	45665.8846526800	0.3931851685	120.0113960948	0.2677075930	0.5124996305	0.3189540466	0.0865220000	66617528	0	-143.5939483643	0.8688603044	94.4696731567
390	45665.9885479140	0.3920854628	239.8458083279	0.2682589612	0.5120033026	0.3203948525	0.1607830000	69210300	0	-144.3609924316	0.8797692657	93.8216400146
391	45666.0924789130	0.3847502768	239.7024289968	0.2687754081	0.5115798712	0.3215414260	0.1181200000	66225899	0	-145.1239624023	0.8933556080	93.1613159180
392	45666.1964124640	0.3627807796	239.6571858238	0.2692164895	0.5112437606	0.3213042984	0.1338880000	66396552	0	-145.8684844971	0.9084365368	92.4859466553
393	45666.3003423920	0.4350220263	239.8379399500	0.2698759363	0.5107287765	0.3216621483	0.0796850000	68703904	0	-146.6169281006	0.9231606126	91.9177856445
394	45666.4042481870	0.4355786443	239.7419074903	0.2705409727	0.5101965666	0.3221323983	0.1374720000	69869023	0	-147.3794250488	0.9333161116	91.2775421143
395	45666.5081439010	0.4312494397	239.7383831126	0.2711734430	0.5097333789	0.3217670726	0.1295570000	67093049	0	-148.1231231689	0.9485116601	90.6272735596
396	45666.6120731600	0.4194746614	239.6586884654	0.2717611643	0.5093227625	0.3216462660	0.1325940000	68092825	0	-148.8881530762	0.9552126527	89.9740676880
397	45666.7159669550	0.4409914911	239.7467979057	0.2723944314	0.5088431835	0.3217631316	0.0907970000	68388379	0	-149.6102752686	0.9641760588	89.3530044556
398	45666.8198276170	0.4081996679	239.6716658248	0.2729276648	0.5084381104	0.3218020451	0.1503180000	66760090	0	-150.4032440186	0.9811794162	88.6834716797
399	45666.9237095940	0.3784647584	239.5888839321	0.2733664290	0.5081577301	0.3215047478	0.1405060000	63225431	0	-151.1710815430	1.0009443760	88.0154800415
400	45667.0275556110	0.3283712268	239.5479027971	0.2736589218	0.5080060959	0.3212974696	0.1500520000	63049094	0	-151.9508209229	1.0256295204	87.3268814087
401	45667.1313806860	0.4004716277	119.9070444647	0.2741272877	0.5077272654	0.3308764416	0.0678620000	63754238	0	-152.6294250488	1.0537732840	86.7515716553
402	45667.2351818770	0.3514514565	119.7880352486	0.2744638727	0.5075588822	0.3315049859	0.1403720000	63991902	0	-153.4281005859	1.0732802153	86.0714340210
403	45667.3389779880	0.3382345140	119.8675249902	0.2747679104	0.5075053573	0.3321466609	0.1189300000	63545771	0	-154.2140960693	1.1018947363	85.4155426025
404	45667.4427734860	0.3061604500	119.9350209195	0.2749798122	0.5075719953	0.3320374241	0.1462060000	63425564	0	-155.0008850098	1.1235874891	84.7434082031
405	45667.5465617160	0.3527393043	119.8528674042	0.2752985860	0.5074481964	0.3318768748	0.0738050000	65884192	0	-155.6792144775	1.1295444965	84.1620635986
406	45667.6503968130	0.3252808154	119.8564191026	0.2755366571	0.5074058771	0.3315357437	0.1275560000	64758955	0	-156.4374694824	1.1462463140	83.5011138916
407	45667.7542083750	0.2938466966	119.8455181207	0.2756758199	0.5075228810	0.3312685524	0.1294960000	63990787	0	-157.1895446777	1.1690393686	82.8259506226
408	45667.8579990710	0.2859849036	119.7902345695	0.2757894788	0.5076529384	0.3312123180	0.1418180000	64382784	0	-157.9330749512	1.1884801388	82.1807022095
409	45667.9617984240	0.4224108160	119.8494386492	0.2762417688	0.5074188113	0.3374222889	0.0998970000	65163131	0	-158.5559844971	1.1979792118	81.6769104004
410	45668.0655772680	0.4063991606	119.7323145654	0.2766471831	0.5072539449	0.3374453853	0.1199930000	65361902	0	-159.3037109375	1.2259778976	81.0288467407
411	45668.1693387220	0.3723488748	119.6965243741	0.2769601833	0.5071398616	0.3370907934	0.1115400000	65389347	0	-160.0584106445	1.2424534559	80.3765563965
412	45668.2731085220	0.3710165918	119.6608434659	0.2772688592	0.5070114136	0.3367244094	0.1325670000	65149418	0	-160.7916717529	1.2635223866	79.7566757202
413	45668.3769132690	0.4377680123	119.7185175832	0.2777422889	0.5068524480	0.3376832420	0.0914760000	66690751	0	-161.4658966064	1.3017029762	79.1805496216
414	45668.4807324710	0.4536693990	119.7503462648	0.2782591381	0.5066424608	0.3373530588	0.1473440000	67000756	0	-162.1878051758	1.3238128424	78.5771713257
415	45668.5845508660	0.4360744953	119.7613018882	0.2787275417	0.5064967871	0.3369662495	0.1304340000	66516855	0	-162.9304809570	1.3464317322	77.9443054199
416	45668.6883727150	0.3921021223	119.8007803816	0.2790904957	0.5064454079	0.3365905808	0.1460540000	66843771	0	-163.6919403076	1.3703211546	77.2878417969
417	45668.7921926450	0.4529659152	239.9803903753	0.2795925077	0.5062295794	0.3404226954	0.0856650000	69484456	0	-164.3518066406	1.3831276894	76.7230682373
418	45668.8960150330	0.4338262677	239.9394365610	0.2800442691	0.5060656071	0.3400197559	0.1281730000	68545177	0	-165.0851898193	1.4013625383	76.0958633423
419	45668.9998388680	0.4351142049	120.0940140630	0.2804939328	0.5058377385	0.3409036123	0.1250690000	67985755	0	-165.7939300537	1.4122114182	75.4896469116
420	45669.1036886960	0.4176677763	120.1534093881	0.2808971858	0.5057038665	0.3406344194	0.1520310000	68138430	0	-166.5276489258	1.4313380718	74.8697586060
421	45669.2075355210	0.4796792269	120.0430881726	0.2814320371	0.5054540634	0.3403760414	0.1047660000	70515526	0	-167.1767425537	1.4502508640	74.3061141968
422	45669.3113662440	0.4662912786	120.0823071188	0.2819348422	0.5052497387	0.3400380542	0.1257770000	69098332	0	-167.9003448486	1.4734281301	73.6918563843
423	45669.4152142870	0.4925577641	120.0635514193	0.2824932409	0.5050368309	0.3399716062	0.1231690000	69187835	0	-168.5884399414	1.4893727303	73.1130752563
424	45669.5190507040	0.4863337278	119.9640628839	0.2830342238	0.5048600435	0.3400514612	0.1436060000	68659830	0	-169.3080902100	1.5114742517	72.5151901245
425	45669.6228899620	0.5204844475	119.8083482312	0.2836370616	0.5204844475	0.3439791379	0.0938810000	69991125	0	-169.9540252686	1.5463662148	71.9185791016
426	45669.7267592660	0.5347087383	119.6972347138	0.2842634587	0.5347087383	0.3438339346	0.1356340000	69636631	0	-170.6324768066	1.5568679571	71.3415298462
427	45669.8306297420	0.4897604585	119.7831311728	0.2847802247	0.5301476717	0.3435022146	0.1241200000	68603223	0	-171.3548278809	1.5714011192	70.7185211182
428	45669.9344721890	0.4518183172	119.8544520081	0.2851991373	0.5259966850	0.3435210126	0.1263460000	69932309	0	-172.0606842041	1.5802886486	70.1056289673
429	45670.0383016840	0.4362759888	119.9229861262	0.2855769804	0.5219846964	0.3433071572	0.1040240000	68904391	0	-172.7465515137	1.5867562294	69.5189361572
430	45670.1421204890	0.4759746492	120.0599177587	0.2860360586	0.5177548528	0.3493156026	0.0593160000	69561963	0	-173.3658142090	1.5981673002	68.9734344482
431	45670.2459365400	0.4589586854	120.0394271912	0.2864501086	0.5137225986	0.3489976819	0.1490350000	69706242	0	-174.0371551514	1.6076431274	68.4073257446
432	45670.3497693840	0.4796677530	120.0683598725	0.2869074177	0.5096005797	0.3486643022	0.1568740000	68973282	0	-174.6651000977	1.6190712452	67.8788604736
433	45670.4536019470	0.4685735106	120.0668299101	0.2873383614	0.5072702169	0.3482831971	0.1309870000	70584356	0	-175.3118133545	1.6292032003	67.3362274170
434	45670.5574245900	0.4376273155	120.1899372397	0.2876963351	0.5078547001	0.3480141737	0.1232000000	69233544	0	-175.9669952393	1.6364960670	66.7825546265
435	45670.6612484070	0.4901090264	120.0612837965	0.2881785003	0.5083634257	0.3500111697	0.0590330000	69866332	0	-176.5575256348	1.6607614756	66.3190460205
436	45670.7650807280	0.4441538751	120.0734688540	0.2885567250	0.5090011358	0.3497552976	0.1519520000	70240111	0	-177.2118225098	1.6699264050	65.7688903809
437	45670.8689400130	0.4180808663	120.0750944390	0.2888730924	0.5096815825	0.3493629287	0.1509230000	69763703	0	-177.8476409912	1.6848928928	65.2441558838
438	45670.9727999260	0.4078766704	119.9837884702	0.2891690355	0.5103935599	0.3504421356	0.1324010000	71290964	0	-178.4511718750	1.7029976845	64.7248229980
439	45671.0766417260	0.3685085773	119.9536400152	0.2893790452	0.5112243891	0.3502292204	0.1250540000	70272665	0	-179.0791168213	1.7199774981	64.2037887573
440	45671.1804916850	0.4279151559	119.7659600772	0.2897238047	0.5119231939	0.3501842446	0.0589460000	70979500	0	-179.5952606201	1.7449129820	63.7717742920
441	45671.2843790370	0.3772614300	119.7739923797	0.2899634724	0.5126428008	0.3498724247	0.1400050000	71352180	0	-180.2090606689	1.7547620535	63.2691879272
442	45671.3882794740	0.3538178205	119.7957123812	0.2901483515	0.5133787394	0.3499951378	0.1354760000	70843386	0	-180.7823791504	1.7636407614	62.7816848755
443	45671.4921531020	0.3176775575	119.7735142664	0.2902600304	0.5141004324	0.3496479518	0.1423980000	72528732	0	-181.3604583740	1.7778118849	62.2916336060
444	45671.5960133150	0.3069661260	119.7743065684	0.2903455891	0.5148337483	0.3492858477	0.1181750000	71429262	0	-181.9004974365	1.7886073589	61.8330574036
445	45671.6998860740	0.4051470459	119.8483458190	0.2906328438	0.5154989958	0.3508490804	0.0607050000	70999015	0	-182.2738800049	1.8058792353	61.4618492126
446	45671.8037363960	0.3653462827	119.8468841585	0.2908350978	0.5162119269	0.3504667498	0.1326440000	72751639	0	-182.8222808838	1.8208788633	60.9905853271
447	45671.9075208960	0.3224800229	119.8827563120	0.2909478046	0.5169202089	0.3501188938	0.1404350000	72366091	0	-183.3603515625	1.8301880360	60.5163383484
448	45672.0112838470	0.3150877953	119.8779478588	0.2910459635	0.5176647305	0.3500853234	0.1505040000	73815167	0	-183.8572387695	1.8494327068	60.0744400024
449	45672.1150367640	0.4605771899	119.8910345013	0.2914427334	0.5181724429	0.3504334794	0.1292250000	72673227	0	-184.1341247559	1.8621233702	59.7772521973
450	45672.2187721330	0.4846073389	119.8435237054	0.2918909452	0.5185927153	0.3510142324	0.1463270000	73589027	0	-184.5648803711	1.8730554581	59.3770675659
451	45672.3224964370	0.4612466395	119.8989985019	0.2922947458	0.5189339519	0.3508628392	0.1477970000	73171449	0	-185.0236511230	1.8818187714	58.9336547852
452	45672.4261910080	0.4500931203	119.7718750210	0.2926742917	0.5192698240	0.3520495019	0.1744290000	74418359	0	-185.4590911865	1.8961156607	58.4975738525
453	45672.5298488730	0.5561618209	119.6390961436	0.2932596492	0.5561618209	0.3518792714	0.1137940000	74043401	0	-185.7085571289	1.9066195488	58.1047363281
454	45672.6334810910	0.5551880002	119.4860042835	0.2938476953	0.5551880002	0.3526149128	0.1561810000	74473367	0	-186.0692138672	1.9063855410	57.6723632812
455	45672.7371423410	0.5486734509	119.4315949966	0.2944207355	0.5499273539	0.3527227155	0.1513070000	74076595	0	-186.4150238037	1.9196907282	57.2226829529
456	45672.8407949940	0.5482006073	119.4350100912	0.2949962892	0.5482006073	0.3525791215	0.1603620000	76359377	0	-186.7402954102	1.9237316847	56.7828025818
457	45672.9444250930	0.5373970866	119.6523876917	0.2955366187	0.5432196856	0.3564597704	0.1366850000	75013043	0	-186.9742279053	1.9315615892	56.2768859863
458	45673.0480893770	0.5420976877	119.6313507090	0.2960914367	0.5420976877	0.3562598954	0.1723410000	75349187	0	-187.2419433594	1.9401601553	55.8281936646
459	45673.1517433570	0.5417076349	119.6124447454	0.2966388607	0.5417076349	0.3559727860	0.1747860000	75038985	0	-187.4824829102	1.9425193071	55.3739624023
460	45673.2554203670	0.5181125402	119.5823509319	0.2971424634	0.5372705460	0.3563804550	0.1670620000	76813078	0	-187.7045135498	1.9443322420	54.9036674500
461	45673.3591494110	0.5342040658	119.5086531908	0.2976745257	0.5342040658	0.3561500353	0.1366450000	75357347	0	-187.8567199707	1.9341131449	54.4518051147
462	45673.4628763760	0.5112493038	119.7675583415	0.2981448470	0.5301843882	0.3595932177	0.0703270000	76338736	0	-187.9533081055	1.9314466715	53.9226951599
463	45673.5665787280	0.4996669292	119.7515620384	0.2985974202	0.5262244344	0.3592673175	0.1405060000	76425360	0	-188.0984802246	1.9325964451	53.4599189758
464	45673.6702812110	0.4997492731	119.7739787193	0.2990482284	0.5222766399	0.3589006276	0.1519920000	76102008	0	-188.2144317627	1.9414745569	52.9909210205
465	45673.7740077540	0.4921448529	119.6765255802	0.2994889892	0.5185144544	0.3592154509	0.1423090000	78010209	0	-188.3241882324	1.9384071827	52.5283164978
466	45673.8777586130	0.4926992357	119.6580840695	0.2999320562	0.5181307197	0.3588620857	0.1298440000	76482214	0	-188.3945922852	1.9380754232	52.0556869507
467	45673.9815574710	0.3736354709	119.7264406027	0.3001077041	0.5180178285	0.3665736075	0.0767120000	78408225	0	-188.4295806885	1.9269567728	51.4427986145
468	45674.0853790810	0.3624646366	119.7099661864	0.3002627171	0.5178806186	0.3664796499	0.1275940000	77467445	0	-188.4355163574	1.9340339899	50.9562301636
469	45674.1891809740	0.3570221961	119.8947364638	0.3004046353	0.5177811384	0.3674076082	0.1450760000	77240999	0	-188.4061279297	1.9433529377	50.4709205627
470	45674.2929781840	0.3307100832	119.9665217520	0.3004911185	0.5177598000	0.3672449326	0.1356470000	79389972	0	-188.3977203369	1.9589706659	49.9786491394
471	45674.3967737160	0.3032231331	119.8943129921	0.3005213846	0.5177059174	0.3672792798	0.1503240000	77460471	0	-188.3739776611	1.9597164392	49.4975433350
472	45674.5005702130	0.2803101838	120.0252477185	0.3004941791	0.5177568197	0.3682964208	0.1065880000	79052210	0	-188.2501068115	1.9565256834	49.0115547180
473	45674.6043932270	0.2738434374	120.0889597231	0.3004541925	0.5176967978	0.3680234306	0.1573090000	78093090	0	-188.1508941650	1.9451762438	48.5749588013
474	45674.7082400360	0.2712011933	119.9943206219	0.3004108697	0.5176201463	0.3679543527	0.1751310000	77644948	0	-188.0342559814	1.9476774931	48.1490821838
475	45674.8120857750	0.2533135116	119.9473699016	0.3003233995	0.5176309347	0.3676970853	0.1623130000	80310102	0	-187.8780975342	1.9570811987	47.7032699585
476	45674.9159353430	0.2371149510	119.9884603196	0.3002038772	0.5177509189	0.3677696062	0.1818910000	77892970	0	-187.6950531006	1.9728648663	47.2479095459
477	45675.0198317580	0.2156223804	120.1849375413	0.3000351214	0.5178087354	0.3689750689	0.0727030000	79904200	0	-187.4985351562	1.9462612867	46.8318824768
478	45675.1237727320	0.2049977779	120.1738999556	0.2998450893	0.5178700686	0.3687750582	0.1415210000	78900525	0	-187.2933959961	1.9354591370	46.4089775085
479	45675.2277876190	0.2218991220	120.2113293922	0.2996926198	0.5179386139	0.3684179157	0.1596780000	78524749	0	-187.0604705811	1.9453228712	46.0075378418
480	45675.3318531760	0.2158665955	120.3345733256	0.2995263347	0.5180081129	0.3685908317	0.1299460000	80311379	0	-186.8357696533	1.9412816763	45.5854072571
481	45675.4359865640	0.2132393569	239.5235053614	0.2993525933	0.5181263685	0.3707945159	0.1582680000	78029681	0	-186.5832672119	1.9449112415	45.1633491516
482	45675.5401910910	0.2429064661	239.5994297442	0.2992379715	0.5180888772	0.3715208134	0.1022260000	80683257	0	-186.3148651123	1.9377727509	44.8295783997
483	45675.6443975210	0.2708872855	239.6262314065	0.2991799649	0.5179870725	0.3712726775	0.1732710000	78501640	0	-186.0503845215	1.9431763887	44.4655189514
484	45675.7486518130	0.2617887557	239.6108771412	0.2991055447	0.5178753734	0.3712758429	0.1561430000	78009366	0	-185.7466278076	1.9427868128	44.0683212280
485	45675.8529546660	0.2474165708	239.6660377490	0.2989937374	0.5178967118	0.3710231566	0.1288270000	80153856	0	-185.4253692627	1.9500935078	43.6533012390
486	45675.9572816620	0.2189989686	239.6018886123	0.2988195549	0.5179352164	0.3708119441	0.1513760000	78258824	0	-185.0880737305	1.9346336126	43.2378082275
487	45676.0616330190	0.2343713790	120.2917070584	0.2986763664	0.5178721547	0.3726999739	0.1100490000	80754292	0	-184.7851562500	1.9187748432	42.8750648499
488	45676.1659609440	0.2164232135	120.3012966440	0.2984931305	0.5178632140	0.3723702270	0.1287800000	81622228	0	-184.4321289062	1.9176663160	42.4534606934
489	45676.2702621800	0.1837431937	239.6029268010	0.2982414191	0.5179861784	0.3731266550	0.1512200000	80860787	0	-184.0665588379	1.9123132229	42.0017356873
490	45676.3745646630	0.1606434137	239.6810641651	0.2979444930	0.5181329250	0.3729408533	0.1376760000	83193527	0	-183.7195281982	1.9033118486	41.5619926453
491	45676.4788671000	0.1504158378	239.7328916405	0.2976253724	0.5182434320	0.3726313427	0.1580320000	81067947	0	-183.3662719727	1.8938636780	41.1400566101
492	45676.5831693030	0.2096701562	239.5730378932	0.2974242234	0.5181516409	0.3738944355	0.0751010000	83175855	0	-183.0272979736	1.9008297920	40.7934646606
493	45676.6874246380	0.1806847602	239.5434768345	0.2971608578	0.5181454420	0.3735713857	0.1438030000	84637667	0	-182.6295776367	1.8904297352	40.3325157166
494	45676.7916563150	0.1678048819	239.4637821872	0.2968723182	0.5181837678	0.3733601664	0.1229990000	81657422	0	-182.2304229736	1.8865022659	39.8726043701
495	45676.8958879560	0.1573687196	239.3792790868	0.2965656141	0.5182542801	0.3732329829	0.1201720000	83675912	0	-181.8181610107	1.8842209578	39.3960037231
496	45677.0000943880	0.1562027484	239.4992991709	0.2962529406	0.5183426142	0.3731712877	0.1141420000	82489090	0	-181.4171600342	1.8817101717	38.9112205505
497	45677.1042752080	0.1968877912	239.6611200127	0.2960184648	0.5183054805	0.3735575180	0.0705950000	83727239	0	-181.0548858643	1.8981876373	38.4659233093
498	45677.2084343370	0.1922045499	239.5941295174	0.2957734499	0.5183309913	0.3733322394	0.1482150000	85295577	0	-180.6138610840	1.8886499405	37.9634819031
499	45677.3125704040	0.2192107737	239.5954135929	0.2955786186	0.5182945728	0.3730559435	0.1402100000	82460959	0	-180.1940460205	1.8899886608	37.4901809692
500	45677.4166806190	0.2660791874	239.4681261876	0.2954711105	0.5181533694	0.3730613686	0.1323650000	84512857	0	-179.7790679932	1.8822506666	37.0264701843
501	45677.5207632850	0.2889685631	239.6422413699	0.2954052830	0.5179205537	0.3738231911	0.1365110000	82706037	0	-179.3516693115	1.8757410049	36.5087966919
502	45677.6248521910	0.4005635977	239.6372416714	0.2955649007	0.5173867941	0.3734917422	0.0639330000	84195613	0	-178.9974975586	1.8893611431	36.0583457947
