SLAMBench Report run started:	2023-08-27 04:34:22

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: /home/yuhao/slambench/result/kitti/legoloam/legoloam-kitti-result.txt
input: /home/yuhao/slambench/datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: ./liblegoloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: ../configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
334	45660.1633598170	0.6854713559	180.1322101505	0.4590336314	0.8588597178	2.0818873405	0.2284290000	149955874	0	-108.6765899658	0.8296781182	121.2446365356
335	45660.2671350900	0.8958598971	179.9973275748	0.4600278898	0.8958598971	2.1288815972	0.0254950000	147943159	0	-108.6765899658	0.8296781182	121.2446365356
336	45660.3709108540	0.6849712133	179.6415840021	0.4604236061	0.8894599080	2.1790792699	0.2333130000	150709808	0	-109.4689178467	0.8522099257	121.1018142700
337	45660.4747152170	0.9390447140	179.5987996971	0.4615270056	0.9390447140	2.2206555095	0.0232650000	148632273	0	-109.4689178467	0.8522099257	121.1018142700
338	45660.5785365900	0.6953995824	179.1694676663	0.4619500679	0.9325394034	2.2645627215	0.1563080000	151602762	0	-110.2798538208	0.8885488510	120.8683166504
339	45660.6823540960	0.9862179160	178.9582918775	0.4631826097	0.9862179160	2.3008727762	0.0225420000	149336763	0	-110.2798538208	0.8885488510	120.8683166504
340	45660.7862249210	0.7222065926	178.2948619430	0.4636773594	0.9796180725	2.3408706677	0.2064180000	152467276	0	-111.1292495728	0.9220929742	120.5621643066
341	45660.8901441720	1.0618989468	178.0822654749	0.4651062844	1.0618989468	2.3714625863	0.0233860000	150198845	0	-111.1292495728	0.9220929742	120.5621643066
342	45660.9940871420	0.7274818420	177.4541749392	0.4656185655	1.0553885698	2.4051827755	0.1799370000	153388682	0	-112.0179901123	0.9590660334	120.1285705566
343	45661.0980762100	1.1137520075	177.3504926676	0.4671879936	1.1137520075	2.4285542255	0.0262430000	150986419	0	-112.0179901123	0.9590660334	120.1285705566
344	45661.2021404230	0.7373163104	176.9796543768	0.4677310654	1.1072007418	2.4513142759	0.2689180000	155369648	0	-112.9147644043	0.9907273054	119.5925521851
345	45661.3062761710	1.1817619801	177.0166330210	0.4694874669	1.1817619801	2.4625426510	0.0333110000	151688567	0	-112.9147644043	0.9907273054	119.5925521851
346	45661.4104575050	0.7556938529	176.9808974713	0.4700825471	1.1750984192	2.4721772583	0.2879410000	156286868	0	-113.8324127197	1.0245007277	118.9597396851
347	45661.5146887280	1.2438800335	177.0871615544	0.4720187811	1.2438800335	2.4740202809	0.0233970000	152599029	0	-113.8324127197	1.0245007277	118.9597396851
348	45661.6189675820	0.7543857098	177.1695609565	0.4726218318	1.2373452187	2.4748648534	0.2803610000	157189178	0	-114.8059234619	1.0645225048	118.2368621826
349	45661.7232685700	1.2796311378	177.1356968786	0.4746711937	1.2796311378	2.4729090224	0.0284210000	153280211	0	-114.8059234619	1.0645225048	118.2368621826
350	45661.8275491420	0.7451556921	176.9651060739	0.4752594016	1.2733972073	2.4709335806	0.2871040000	158026460	0	-115.8369598389	1.1060802937	117.4488983154
351	45661.9318056660	1.3059604168	176.9058063715	0.4774014205	1.3059604168	2.4679472886	0.0281010000	154176065	0	-115.8369598389	1.1060802937	117.4488983154
352	45662.0360834820	0.7269313335	176.8879385967	0.4779480264	1.3000636101	2.4649467439	0.2130190000	158994418	0	-116.9266815186	1.1437751055	116.5932617188
353	45662.1403369350	1.3127559423	176.9233736181	0.4801245282	1.3127559423	2.4615424442	0.0280940000	154844091	0	-116.9266815186	1.1437751055	116.5932617188
354	45662.2445421090	0.7118381262	176.8586097644	0.4806365990	1.3072037697	2.4581742505	0.2128500000	159820884	0	-118.0504913330	1.1899539232	115.6856994629
355	45662.3487491100	1.3227257729	176.8096373080	0.4828568064	1.3227257729	2.4546734840	0.0251400000	155619333	0	-118.0504913330	1.1899539232	115.6856994629
356	45662.4529571010	0.6919170618	176.6681567696	0.4833228165	1.3174787760	2.4513084825	0.2105000000	160461082	0	-119.2151947021	1.2368429899	114.7262725830
357	45662.5571414280	1.3285039663	176.6443194094	0.4855781923	1.3285039663	2.4479912141	0.0253710000	156215595	0	-119.2151947021	1.2368429899	114.7262725830
358	45662.6613052590	0.6711392999	176.5621249129	0.4859944268	1.3236272335	2.4446970313	0.1959970000	161294312	0	-120.4458160400	1.2825268507	113.7204971313
359	45662.7654620070	1.3218319416	176.5441478550	0.4882456167	1.3218319416	2.4414732734	0.0224020000	156897701	0	-120.4458160400	1.2825268507	113.7204971313
360	45662.8695911490	0.6569430828	176.4827581147	0.4886290816	1.3171962500	2.4382997479	0.1513120000	173272762	0	-121.7025527954	1.3325974941	112.6765136719
361	45662.9737014560	1.3334512711	176.4736329820	0.4909259983	1.3334512711	2.4351236646	0.0288640000	165845191	0	-121.7025527954	1.3325974941	112.6765136719
362	45663.0777884270	0.6544038653	176.6047726141	0.4913078449	1.3290169239	2.4320426658	0.2387970000	171156388	0	-123.0128097534	1.3866404295	111.5960693359
363	45663.1818741190	1.3436186314	176.6667634110	0.4936414653	1.3436186314	2.4288542196	0.0293290000	166604733	0	-123.0128097534	1.3866404295	111.5960693359
364	45663.2859790450	0.6569717526	176.6141982751	0.4940315263	1.3392685652	2.4258666706	0.1704050000	172097130	0	-124.3492584229	1.4415884018	110.4816360474
365	45663.3900191560	1.3498840332	176.5639690640	0.4963966373	1.3498840332	2.4227576780	0.0277860000	167384459	0	-124.3492584229	1.4415884018	110.4816360474
366	45663.4940393450	0.6565803885	176.4405475457	0.4967866381	1.3456752300	2.4198369780	0.2340670000	172726672	0	-125.7186355591	1.4971361160	109.3376083374
367	45663.5980788050	1.3648291826	176.3139294988	0.4992110852	1.3648291826	2.4168367443	0.0281810000	167992337	0	-125.7186355591	1.4971361160	109.3376083374
368	45663.7020690180	0.6647175550	176.0002598914	0.4996276136	1.3606768847	2.4144423345	0.1942790000	173600990	0	-127.1342239380	1.5514329672	108.1683349609
369	45663.8060353790	1.3845782280	176.0072403447	0.5021148728	1.3845782280	2.4113993591	0.0243600000	168845107	0	-127.1342239380	1.5514329672	108.1683349609
370	45663.9100006900	0.6529062390	175.9839630600	0.5025044868	1.3806483746	2.4083625148	0.1671640000	174333248	0	-128.5784149170	1.6014554501	106.9405822754
371	45664.0139918000	1.3813261986	176.0690125756	0.5050048514	1.3813261986	2.4055081864	0.0248500000	169475605	0	-128.5784149170	1.6014554501	106.9405822754
372	45664.1179839340	0.6589344740	176.4044568261	0.5054169906	1.3773818016	2.4031266016	0.1699940000	175205590	0	-130.0530242920	1.6427346468	105.6962661743
373	45664.2219273600	1.3986065388	176.4878670962	0.5079851277	1.3986065388	2.4004454982	0.0300020000	170166991	0	-130.0530242920	1.6427346468	105.6962661743
374	45664.3258702250	0.6578308940	176.6731564680	0.5084005622	1.3947715759	2.3979750015	0.1471740000	175820032	0	-131.5551757812	1.6830831766	104.4160385132
375	45664.4298360750	1.3915880919	176.6112339730	0.5109693925	1.3915880919	2.3952933917	0.0227640000	170812225	0	-131.5551757812	1.6830831766	104.4160385132
376	45664.5337799720	0.6583393812	176.4559154713	0.5113918997	1.3877890110	2.3926739588	0.1818170000	176496866	0	-133.0796203613	1.7317488194	103.1407470703
377	45664.6377006040	1.3806533813	176.4183357705	0.5139466859	1.3806533813	2.3899926897	0.0228370000	171407719	0	-133.0796203613	1.7317488194	103.1407470703
378	45664.7416197010	0.6474516392	176.3263331224	0.5143478402	1.3769700527	2.3873543373	0.2273550000	177083800	0	-134.6051177979	1.7727457285	101.8542861938
379	45664.8455360580	1.3616495132	176.4147157702	0.5168613112	1.3667435646	2.3847144433	0.0247130000	171971501	0	-134.6051177979	1.7727457285	101.8542861938
380	45664.9494544410	0.6408373117	176.4896429454	0.5172565528	1.3631433249	2.3819629057	0.1843200000	177644906	0	-136.1164398193	1.8215725422	100.5657653809
381	45665.0533979110	1.3590810299	176.5136715509	0.5197773904	1.3590810299	2.3793301661	0.0221110000	172515823	0	-136.1164398193	1.8215725422	100.5657653809
382	45665.1573416980	0.6570263505	176.4551641505	0.5202342667	1.3551613092	2.3766698078	0.1974460000	177952876	0	-137.6285858154	1.8752094507	99.3008193970
383	45665.2612963730	1.3730089664	176.4457931309	0.5228090323	1.3730089664	2.3739830482	0.0235440000	172734069	0	-137.6285858154	1.8752094507	99.3008193970
384	45665.3652382730	0.6599351764	176.3193663294	0.5232917022	1.3689794540	2.3712909028	0.1761670000	178425766	0	-139.1357116699	1.9294215441	98.0208206177
385	45665.4691338670	1.3786489964	176.2840815721	0.5259030254	1.3786489964	2.3685692927	0.0213240000	173270423	0	-139.1357116699	1.9294215441	98.0208206177
386	45665.5730070040	0.6577770710	176.2193860203	0.5263944958	1.3744771481	2.3658288274	0.1735290000	178721764	0	-140.6328582764	1.9810758829	96.7400207520
387	45665.6768915620	1.3892939091	176.2509278339	0.5290532688	1.3892939091	2.3631372963	0.0237710000	173601097	0	-140.6328582764	1.9810758829	96.7400207520
388	45665.7807847750	0.6653141975	176.3460177275	0.5295899891	1.3849012852	2.3604278728	0.1593970000	178986658	0	-142.1206970215	2.0314667225	95.4660949707
389	45665.8846526800	1.4035292864	176.3857147870	0.5323097060	1.4035292864	2.3578368567	0.0224380000	173830139	0	-142.1206970215	2.0314667225	95.4660949707
390	45665.9885479140	0.6702485681	176.5100652110	0.5328753846	1.3990061283	2.3552375528	0.1562930000	177624908	0	-143.6174468994	2.0795674324	94.1883544922
391	45666.0924789130	1.4199626446	176.6952726206	0.5356601677	1.4199626446	2.3529317638	0.0248850000	174016869	0	-143.6174468994	2.0795674324	94.1883544922
392	45666.1964124640	0.6777669191	176.8959708991	0.5362732158	1.4151585102	2.3506287003	0.1593750000	177377782	0	-145.0896606445	2.1295592785	92.9072952271
393	45666.3003423920	1.4357637167	176.9516642616	0.5391281178	1.4357637167	2.3484692044	0.0260410000	173998907	0	-145.0896606445	2.1295592785	92.9072952271
394	45666.4042481870	0.6785361767	177.1664190695	0.5397688920	1.4308447838	2.3464453839	0.1729050000	175342860	0	-146.5796051025	2.1793529987	91.6286468506
395	45666.5081439010	1.4410564899	177.1158073678	0.5426511890	1.4410564899	2.3444153695	0.0219990000	172286761	0	-146.5796051025	2.1793529987	91.6286468506
396	45666.6120731600	0.6929984093	177.0171384550	0.5433552879	1.4358240366	2.3422806464	0.1330930000	174166046	0	-148.0645904541	2.2297286987	90.3692092896
397	45666.7159669550	1.4662919044	176.8529543677	0.5463268159	1.4662919044	2.3404492141	0.0243400000	171647655	0	-148.0645904541	2.2297286987	90.3692092896
398	45666.8198276170	0.6861073375	176.5358286846	0.5470319962	1.4610615969	2.3387277021	0.1758300000	173318112	0	-149.5873870850	2.2984969616	89.0851364136
399	45666.9237095940	1.4512636662	176.5111990224	0.5499731942	1.4512636662	2.3364731898	0.0240790000	171173793	0	-149.5873870850	2.2984969616	89.0851364136
400	45667.0275556110	0.6732398868	176.3845263341	0.5506515637	1.4459642172	2.3341093979	0.1523010000	173176998	0	-151.0942687988	2.3552954197	87.8187332153
401	45667.1313806860	1.4370110035	176.3933782592	0.5535568411	1.4370110035	2.3318097858	0.0230730000	171387211	0	-151.0942687988	2.3552954197	87.8187332153
402	45667.2351818770	0.6794960499	176.4219967519	0.5542642516	1.4315446615	2.3294909261	0.1547380000	173277216	0	-152.5846252441	2.4298222065	86.5614852905
403	45667.3389779880	1.4541300535	176.4657919248	0.5572252158	1.4541300535	2.3271064578	0.0233500000	171454497	0	-152.5846252441	2.4298222065	86.5614852905
404	45667.4427734860	0.6731246114	176.3849498058	0.5579222028	1.4485754967	2.3246988487	0.2152900000	173320222	0	-154.0844726562	2.4942946434	85.2881317139
405	45667.5465617160	1.4372071028	176.3159922159	0.5608342669	1.4372071028	2.3222610492	0.0225980000	171629235	0	-154.0844726562	2.4942946434	85.2881317139
406	45667.6503968130	0.6706135273	176.2187849637	0.5615270371	1.4315277338	2.3198383545	0.1586700000	173739912	0	-155.5688018799	2.5534379482	84.0407943726
407	45667.7542083750	1.4392981529	176.2527719850	0.5644343660	1.4392981529	2.3173886153	0.0228070000	172209893	0	-155.5688018799	2.5534379482	84.0407943726
408	45667.8579990710	0.6696149111	176.2391935689	0.5651305046	1.4335683584	2.3149321786	0.2077300000	173908166	0	-157.0556488037	2.6273458004	82.7808074951
409	45667.9617984240	1.4302076101	176.2134574161	0.5680069339	1.4302076101	2.3125465931	0.0230230000	172409323	0	-157.0556488037	2.6273458004	82.7808074951
410	45668.0655772680	0.6655381322	176.0378942337	0.5686867802	1.4243870974	2.3101899919	0.1786450000	174415324	0	-158.5353393555	2.6995875835	81.5329513550
411	45668.1693387220	1.4176540375	175.9761629840	0.5715141276	1.4176540375	2.3077738504	0.0227520000	172883209	0	-158.5353393555	2.6995875835	81.5329513550
412	45668.2731085220	0.6615914106	175.8956623744	0.5721738716	1.4117842913	2.3053497684	0.1858060000	174929638	0	-159.9918518066	2.7711033821	80.2956619263
413	45668.3769132690	1.4074587822	176.0100543826	0.5749584368	1.4074587822	2.3031704102	0.0234450000	173397131	0	-159.9918518066	2.7711033821	80.2956619263
414	45668.4807324710	0.6560215950	176.3193390086	0.5755938633	1.4015835524	2.3013446631	0.1475250000	175100440	0	-161.4365997314	2.8406536579	79.0530090332
415	45668.5845508660	1.3958201408	176.3961513160	0.5783288010	1.3958201408	2.2992379261	0.0237720000	173616169	0	-161.4365997314	2.8406536579	79.0530090332
416	45668.6883727150	0.6510005593	176.5973413682	0.5789401763	1.3898714781	2.2973693606	0.1568830000	175538978	0	-162.8755187988	2.9067718983	77.8226852417
417	45668.7921926450	1.3861128092	176.6853415255	0.5816282692	1.3861128092	2.2952815011	0.0240950000	174116451	0	-162.8755187988	2.9067718983	77.8226852417
418	45668.8960150330	0.6524791718	176.6961468848	0.5822312224	1.3800492287	2.2930601876	0.1875740000	176035068	0	-164.3089904785	2.9784533978	76.6076965332
419	45668.9998388680	1.3800907135	176.7363630386	0.5848865500	1.3800907135	2.2909331682	0.0251220000	174573729	0	-164.3089904785	2.9784533978	76.6076965332
420	45669.1036886960	0.6517044902	176.8134075724	0.5854745868	1.3739840984	2.2887402565	0.2003370000	176487670	0	-165.7324676514	3.0441586971	75.4073257446
421	45669.2075355210	1.3805105686	176.7506244736	0.5881011357	1.3805105686	2.2866096992	0.0258410000	175132559	0	-165.7324676514	3.0441586971	75.4073257446
422	45669.3113662440	0.6532237530	176.4706003780	0.5886847406	1.3743135929	2.2850500780	0.1831560000	176983004	0	-167.1616516113	3.1188704967	74.2136001587
423	45669.4152142870	1.3745597601	176.4123388644	0.5912745478	1.3745597601	2.2828968386	0.0250660000	175563245	0	-167.1616516113	3.1188704967	74.2136001587
424	45669.5190507040	0.6419553161	176.3952633915	0.5918092318	1.3683815002	2.2806902426	0.1813300000	177467662	0	-168.5776214600	3.1779842377	73.0238876343
425	45669.6228899620	1.3568166494	176.3064299511	0.5943255480	1.3568166494	2.2785640760	0.0227600000	176039379	0	-168.5776214600	3.1779842377	73.0238876343
426	45669.7267592660	0.6359391212	176.2041820192	0.5948278950	1.3506275415	2.2765747860	0.1616570000	177993724	0	-169.9612274170	3.2364978790	71.8616561890
427	45669.8306297420	1.3525483608	176.3967387123	0.5973074619	1.3525483608	2.2746084168	0.0254860000	176518041	0	-169.9612274170	3.2364978790	71.8616561890
428	45669.9344721890	0.6359055638	176.5570842333	0.5977976431	1.3461850882	2.2728298640	0.1342430000	178463902	0	-171.3301544189	3.2920114994	70.7083892822
429	45670.0383016840	1.3308097124	176.5596250636	0.6001967062	1.3341413736	2.2705901355	0.0223370000	177128307	0	-171.3301544189	3.2920114994	70.7083892822
430	45670.1421204890	0.6261362433	176.5427544964	0.6006411787	1.3281420469	2.2683599451	0.1329230000	179088528	0	-172.6745910645	3.3412616253	69.5796661377
431	45670.2459365400	1.2909510136	176.5140950226	0.6029061346	1.3166493177	2.2661555844	0.0219700000	177627313	0	-172.6745910645	3.3412616253	69.5796661377
432	45670.3497693840	0.6233661771	176.5497076290	0.6033268758	1.3108470440	2.2639537079	0.1593630000	179827358	0	-173.9683227539	3.3860981464	68.4989013672
433	45670.4536019470	1.2673594952	176.6062342745	0.6054972339	1.2997983694	2.2617535375	0.0222430000	178289427	0	-173.9683227539	3.3860981464	68.4989013672
434	45670.5574245900	0.6194290519	176.6663399392	0.6058839563	1.2942481041	2.2595998751	0.1635730000	180401284	0	-175.2310485840	3.4344220161	67.4416732788
435	45670.6612484070	1.2412716150	176.6443194094	0.6079590861	1.2836657763	2.2573409461	0.0234120000	178822693	0	-175.2310485840	3.4344220161	67.4416732788
436	45670.7650807280	0.6140546799	176.6156326148	0.6083098835	1.2784081697	2.2551081352	0.1603700000	180957986	0	-176.4618377686	3.4839620590	66.4117965698
437	45670.8689400130	1.2181729078	176.5883938204	0.6102940574	1.2681889534	2.2528985584	0.0224540000	179437659	0	-176.4618377686	3.4839620590	66.4117965698
438	45670.9727999260	0.6052302718	176.4613659622	0.6106020809	1.2632608414	2.2507176010	0.1992810000	181485576	0	-177.6732025146	3.5363101959	65.4055023193
439	45671.0766417260	1.1755644083	176.3812478433	0.6124425791	1.2535680532	2.2485038700	0.0232250000	179840201	0	-177.6732025146	3.5363101959	65.4055023193
440	45671.1804916850	0.6036456823	176.1112094843	0.6127237643	1.2488579750	2.2466289281	0.1640370000	182000466	0	-178.8365478516	3.5904021263	64.4408645630
441	45671.2843790370	1.1365630627	176.0428666114	0.6144323928	1.2396513224	2.2443516178	0.0239380000	180376127	0	-178.8365478516	3.5904021263	64.4408645630
442	45671.3882794740	0.6081045866	176.0257091762	0.6147078512	1.2351317406	2.2419880231	0.1422800000	182580972	0	-179.9382629395	3.6443405151	63.5092887878
443	45671.4921531020	1.1078580618	175.9287341504	0.6163156910	1.2263656855	2.2396674962	0.0248890000	180924929	0	-179.9382629395	3.6443405151	63.5092887878
444	45671.5960133150	0.6007289886	175.6800333023	0.6165463601	1.2221896648	2.2377829054	0.1722690000	183375350	0	-181.0184783936	3.7002725601	62.6083450317
445	45671.6998860740	1.0656597614	175.5226657439	0.6180120427	1.2138978243	2.2354534873	0.0248060000	181667435	0	-181.0184783936	3.7002725601	62.6083450317
446	45671.8037363960	0.5977630019	175.0740725795	0.6182126419	1.2099795341	2.2348725320	0.1434730000	183979796	0	-182.0312042236	3.7474768162	61.7358360291
447	45671.9075208960	1.0378762484	174.9143007945	0.6195736864	1.2020460367	2.2334926027	0.0247230000	182208385	0	-182.0312042236	3.7474768162	61.7358360291
448	45672.0112838470	0.5887005329	174.4946266511	0.6197305998	1.1984205246	2.2331002441	0.1436470000	184539646	0	-182.9975585938	3.7938718796	60.8713493347
449	45672.1150367640	1.0077898502	174.3917366815	0.6209850402	1.1908763647	2.2328875944	0.0250840000	182907663	0	-182.9975585938	3.7938718796	60.8713493347
450	45672.2187721330	0.5830200911	173.9103859299	0.6211003544	1.1875466108	2.2338765178	0.1703940000	185456240	0	-183.9098663330	3.8365550041	60.0096664429
451	45672.3224964370	0.9828585386	173.6731871204	0.6222620172	1.1804282665	2.2371028447	0.0277490000	183625845	0	-183.9098663330	3.8365550041	60.0096664429
452	45672.4261910080	0.5635455847	172.9266064630	0.6223067248	1.1773315668	2.2430953333	0.1998880000	186196694	0	-184.7570648193	3.8719804287	59.1298904419
453	45672.5298488730	0.9477562904	172.8605312129	0.6233432139	1.1706553698	2.2509730589	0.0266080000	184256083	0	-184.7570648193	3.8719804287	59.1298904419
454	45672.6334810910	0.5301094651	172.7523000354	0.6232830991	1.1692302227	2.2579492060	0.2064030000	186740380	0	-185.5264587402	3.8955528736	58.2332267761
455	45672.7371423410	0.8987869620	172.9343518975	0.6241664229	1.1707228422	2.2705479505	0.0243760000	184958709	0	-185.5264587402	3.8955528736	58.2332267761
456	45672.8407949940	0.5046584606	173.1014319850	0.6240220390	1.1711491346	2.2839260829	0.2117440000	187658558	0	-186.1899566650	3.9269282818	57.3096618652
457	45672.9444250930	0.8567296267	173.2533490525	0.6247561837	1.1725612879	2.3029814352	0.0239930000	185709795	0	-186.1899566650	3.9269282818	57.3096618652
458	45673.0480893770	0.4735979140	172.9493919740	0.6245130590	1.1729331017	2.3220603439	0.2564320000	188345628	0	-186.7717590332	3.9539246559	56.3667144775
459	45673.1517433570	0.8119872808	173.2080785587	0.6251079064	1.1742434502	2.3518056593	0.0246510000	186354321	0	-186.7717590332	3.9539246559	56.3667144775
460	45673.2554203670	0.4386532307	173.8348713584	0.6247642434	1.1745861769	2.3838939649	0.3061140000	189278690	0	-187.2066497803	3.9560997486	55.4199066162
461	45673.3591494110	0.7782514095	174.5171252942	0.6252405484	1.1758328676	2.4165775227	0.0236190000	187197899	0	-187.2066497803	3.9560997486	55.4199066162
462	45673.4628763760	0.4203095734	175.7122034933	0.6248380092	1.1761447191	2.4569868977	0.2511110000	189968964	0	-187.5243530273	3.9707019329	54.4706993103
463	45673.5665787280	0.7689121962	176.1190368810	0.6252616046	1.1773297787	2.4895250060	0.0240170000	187933137	0	-187.5243530273	3.9707019329	54.4706993103
464	45673.6702812110	0.4167872965	176.3757427108	0.6248384327	1.1776269674	2.5236813599	0.2672730000	190560478	0	-187.7508392334	3.9874424934	53.5097961426
465	45673.7740077540	0.7616560459	176.4452740366	0.6252128795	1.1787366867	2.5575876397	0.0254200000	188378983	0	-187.7508392334	3.9874424934	53.5097961426
466	45673.8777586130	0.4193401933	176.3969299576	0.6247873349	1.1790180206	2.5905197596	0.2463060000	191189236	0	-187.8989410400	3.9967346191	52.5541038513
467	45673.9815574710	0.7680842280	176.8305923284	0.6251454304	1.1800860167	2.6242884276	0.0238110000	189088193	0	-187.8989410400	3.9967346191	52.5541038513
468	45674.0853790810	0.4148953855	178.2855455650	0.6246923764	1.1803320646	2.6674375513	0.2427290000	192192534	0	-187.9298706055	3.9926080704	51.5775718689
469	45674.1891809740	0.7582922578	178.5403389418	0.6250029377	1.1813026667	2.6999381863	0.0243230000	189917447	0	-187.9298706055	3.9926080704	51.5775718689
470	45674.2929781840	0.4255653322	177.8446705145	0.6245620470	1.1814996004	2.7345742807	0.2148920000	193155992	0	-187.8772888184	4.0304741859	50.6203727722
471	45674.3967737160	0.7539333105	177.4075930491	0.6248305831	1.1823745966	2.7681526515	0.0231760000	190815453	0	-187.8772888184	4.0304741859	50.6203727722
472	45674.5005702130	0.4252851009	176.4325698847	0.6243792182	1.1825501919	2.8047985065	0.2194300000	195244850	0	-187.7607727051	4.0196337700	49.7171516418
473	45674.6043932270	0.7709230185	176.4023121467	0.6246541619	1.1833471060	2.8349133950	0.0231830000	191531947	0	-187.7607727051	4.0196337700	49.7171516418
474	45674.7082400360	0.4347649217	176.3103504797	0.6242117007	1.1835047007	2.8658038947	0.2365480000	196210288	0	-187.5342864990	4.0091171265	48.8548278809
475	45674.8120857750	0.7718842626	176.2575804382	0.6244712588	1.1842212677	2.8949605262	0.0229680000	192448065	0	-187.5342864990	4.0091171265	48.8548278809
476	45674.9159353430	0.4519534707	175.6051607686	0.6240560275	1.1843396425	2.9255185574	0.2153510000	197293490	0	-187.2218322754	4.0335259438	48.0047798157
477	45675.0198317580	0.7932378650	175.4504979651	0.6243347995	1.1849699020	2.9500609626	0.0237200000	193219551	0	-187.2218322754	4.0335259438	48.0047798157
478	45675.1237727320	0.4540014565	175.8720162595	0.6239208171	1.1850806475	2.9760304565	0.1830170000	198238820	0	-186.8354644775	3.9992387295	47.1931915283
479	45675.2277876190	0.8315685987	176.0361320449	0.6242606564	1.1856458187	2.9944056921	0.0222980000	194166741	0	-186.8354644775	3.9992387295	47.1931915283
480	45675.3318531760	0.4694124460	175.8376194269	0.6238742482	1.1857641935	3.0128057219	0.2794760000	198937182	0	-186.3662414551	4.0052556992	46.3889694214
481	45675.4359865640	0.8529029489	175.6109254483	0.6242463737	1.1863263845	3.0227330033	0.0226590000	194653007	0	-186.3662414551	4.0052556992	46.3889694214
482	45675.5401910910	0.4553495944	175.3045778037	0.6238306595	1.1864515543	3.0333557827	0.2224340000	199831852	0	-185.8436889648	3.9826402664	45.5983467102
483	45675.6443975210	0.8563179970	175.4086972074	0.6242054818	1.1869795322	3.0377084808	0.0218810000	195423545	0	-185.8436889648	3.9826402664	45.5983467102
484	45675.7486518130	0.4641412497	175.5815009934	0.6238071636	1.1871380806	3.0416087597	0.2810480000	200727434	0	-185.2745666504	3.9769079685	44.8447723389
485	45675.8529546660	0.8841308951	175.6479314132	0.6242252271	1.1877093315	3.0415129128	0.0219770000	196174079	0	-185.2745666504	3.9769079685	44.8447723389
486	45675.9572816620	0.4644308388	175.8180441047	0.6238254362	1.1878679991	3.0415734078	0.2793960000	201567840	0	-184.6696014404	3.9704575539	44.0678749084
487	45676.0616330190	0.9044932127	175.9526261521	0.6242825032	1.1884393692	3.0395014818	0.0228910000	196984381	0	-184.6696014404	3.9704575539	44.0678749084
488	45676.1659609440	0.4464287758	176.2336337949	0.6238484755	1.1885941029	3.0378006665	0.2745200000	202465150	0	-184.0107421875	3.9637372494	43.2620429993
489	45676.2702621800	0.9008804560	176.1918876787	0.6242886383	1.1891653538	3.0351199312	0.0230190000	197648527	0	-184.0107421875	3.9637372494	43.2620429993
490	45676.3745646630	0.4337741435	176.1053628423	0.6238335460	1.1893020868	3.0324197022	0.1978020000	203280596	0	-183.3420715332	3.9678597450	42.4135589600
491	45676.4788671000	0.9046352506	175.8823435055	0.6242780738	1.1898428202	3.0295174828	0.0222850000	198434165	0	-183.3420715332	3.9678597450	42.4135589600
492	45676.5831693030	0.4123438895	175.9700841156	0.6237787168	1.1899642944	3.0265805940	0.2168820000	203885598	0	-182.6385650635	3.9439997673	41.5542869568
493	45676.6874246380	0.9169153571	176.2093046611	0.6242443927	1.1904995441	3.0235461714	0.0214840000	198899083	0	-182.6385650635	3.9439997673	41.5542869568
494	45676.7916563150	0.4054111540	176.7777130038	0.6237319253	1.1905997992	3.0220369981	0.1787600000	204648144	0	-181.8923339844	3.9276108742	40.6724853516
495	45676.8958879560	0.9444682002	176.6459176736	0.6242471509	1.1911574602	3.0190180332	0.0229100000	199653433	0	-181.8923339844	3.9276108742	40.6724853516
496	45677.0000943880	0.3886837661	176.0246163460	0.6237060341	1.1912573576	3.0174171453	0.2102010000	205500498	0	-181.1045837402	3.9270954132	39.7206954956
497	45677.1042752080	0.9589424133	175.9729391347	0.6242423940	1.1918351650	3.0145216261	0.0220260000	200411399	0	-181.1045837402	3.9270954132	39.7206954956
498	45677.2084343370	0.3918246627	176.1941826223	0.6237056503	1.1919651031	3.0116814749	0.1769460000	206353480	0	-180.2977447510	3.9039044380	38.7472038269
499	45677.3125704040	0.9911104441	176.2510644377	0.6243049161	1.1925524473	3.0090453034	0.0211300000	201102693	0	-180.2977447510	3.9039044380	38.7472038269
500	45677.4166806190	0.3914488554	176.5420441567	0.6237708537	1.1926903725	3.0073093157	0.1755580000	207130058	0	-179.4503021240	3.8921320438	37.7271728516
501	45677.5207632850	1.0351213217	176.3821904094	0.6244433359	1.1933196783	3.0044891149	0.0238960000	201827063	0	-179.4503021240	3.8921320438	37.7271728516
502	45677.6248521910	0.3797637820	176.6215612190	0.6238864299	1.1934781075	3.0019465729	0.1934080000	207662852	0	-178.5419158936	3.8633959293	36.6402206421
