SLAMBench Report run started:	2023-08-27 09:49:41

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: ./results/kitti/legoloam/legoloam-kitti-result2.txt
input: ./datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: /home/yuhao/legoloam/LeGO-LOAM-NoROS/build/liblegoloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: /home/yuhao/legoloam/LeGO-LOAM-NoROS/configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
333	45660.0596113450	0.4012736082	180.3489866944	0.2082784148	0.5597149730	1.1685520950	0.2100320000	236198983	0	-108.3292160034	0.8147332072	121.2859420776
334	45660.1633598170	0.4182766676	180.1297649428	0.2091578696	0.5585847497	1.1681744466	0.2044930000	236610372	0	-108.6986923218	0.8250429630	121.2498626709
335	45660.2671350900	0.4250243306	179.8724853772	0.2100656551	0.5575214028	1.1679497630	0.1867830000	236952989	0	-109.0953598022	0.8379781246	121.1952896118
336	45660.3709108540	0.4305953979	179.6305054352	0.2110099378	0.5564388633	1.1674219395	0.2373380000	237677442	0	-109.4940414429	0.8471107483	121.1156692505
337	45660.4747152170	0.4394634962	179.4363368175	0.2120031286	0.5553485155	1.1664131604	0.1360940000	238069123	0	-109.8882980347	0.8636494875	121.0040817261
338	45660.5785365900	0.4453918338	179.1547144577	0.2130436691	0.5542483926	1.1660772753	0.1599910000	238794664	0	-110.3053894043	0.8823844790	120.8802719116
339	45660.6823540960	0.4507099986	178.7281418232	0.2141442075	0.5531688929	1.1672547587	0.1924360000	239187005	0	-110.7242355347	0.9009289145	120.7321243286
340	45660.7862249210	0.4702076614	178.2717485829	0.2153662316	0.5520883203	1.1685496430	0.1902860000	239363578	0	-111.1576309204	0.9167952538	120.5666046143
341	45660.8901441720	0.4755442739	177.8179371541	0.2166467738	0.5509979129	1.1695346255	0.1878180000	240057803	0	-111.6012878418	0.9294955134	120.3686981201
342	45660.9940871420	0.4766159654	177.4236986352	0.2179318409	0.5500108004	1.1698711828	0.1615160000	240452188	0	-112.0524139404	0.9494483471	120.1304779053
343	45661.0980762100	0.4812354743	177.1097558202	0.2192548039	0.5489484668	1.1692735592	0.1629020000	241160709	0	-112.5025024414	0.9641098380	119.8745803833
344	45661.2021404230	0.5088525414	176.9496971671	0.2206872678	0.5478084087	1.1678598899	0.2966820000	241501914	0	-112.9284973145	0.9815484881	119.6019973755
345	45661.3062761710	0.5215777755	176.8803161056	0.2221716185	0.5466359854	1.1662106145	0.2513260000	242190307	0	-113.3914489746	0.9956319928	119.2990798950
346	45661.4104575050	0.5266271830	176.9530166391	0.2236802413	0.5453839898	1.1646134965	0.2968040000	242572016	0	-113.8511047363	1.0139484406	118.9604721069
347	45661.5146887280	0.5274133682	177.0628050998	0.2251768613	0.5442134738	1.1631303651	0.2744730000	243205873	0	-114.3368606567	1.0303587914	118.6071090698
348	45661.6189675820	0.5355513096	177.1512150684	0.2266970640	0.5430507660	1.1615301283	0.2833820000	243571686	0	-114.8321151733	1.0515710115	118.2421493530
349	45661.7232685700	0.5265568495	177.0667939303	0.2281712183	0.5419556499	1.1599248885	0.2870600000	245401263	0	-115.3527755737	1.0733861923	117.8491668701
350	45661.8275491420	0.5327249765	176.9378672795	0.2296645440	0.5408199430	1.1584610427	0.2883080000	244572952	0	-115.8638153076	1.0911129713	117.4517593384
351	45661.9318056660	0.5296163559	176.8089406287	0.2311281050	0.5397691131	1.1569830332	0.2253410000	246407253	0	-116.4075088501	1.1079493761	117.0370254517
352	45662.0360834820	0.5196092129	176.8541838018	0.2325478845	0.5387180448	1.1553468384	0.1768520000	247111038	0	-116.9534912109	1.1277339458	116.5955810547
353	45662.1403369350	0.5128675103	176.8774884072	0.2339251622	0.5377267599	1.1537128855	0.1735020000	247799951	0	-117.5058822632	1.1489576101	116.1439514160
354	45662.2445421090	0.5068305135	176.8298000265	0.2352648442	0.5368265510	1.1520918718	0.1702250000	248282712	0	-118.0840759277	1.1714706421	115.6859741211
355	45662.3487491100	0.4975857437	176.7212956413	0.2365559221	0.5359591246	1.1505864069	0.1786540000	248939829	0	-118.6641998291	1.1939619780	115.2080993652
356	45662.4529571010	0.4967362285	176.6466963152	0.2378343232	0.5351240039	1.1490164434	0.1522510000	249585302	0	-119.2508468628	1.2171237469	114.7300643921
357	45662.5571414280	0.4802518785	176.5731215174	0.2390324002	0.5343440175	1.1474686797	0.1748560000	250299211	0	-119.8582763672	1.2403211594	114.2214202881
358	45662.6613052590	0.4837932587	176.5421807605	0.2402314397	0.5336276293	1.1458616680	0.1881150000	250980284	0	-120.4739608765	1.2615599632	113.7272949219
359	45662.7654620070	0.4854496121	176.4942601533	0.2414289805	0.5328682065	1.1442832725	0.1926790000	250019053	0	-121.0894470215	1.2895020247	113.2134933472
360	45662.8695911490	0.4757223725	176.4363811303	0.2425697991	0.5322431922	1.1427099328	0.1511410000	252144014	0	-121.7324066162	1.3102432489	112.6829986572
361	45662.9737014560	0.4818159640	176.4682507929	0.2437274365	0.5315844417	1.1411301157	0.2053780000	251196267	0	-122.3766632080	1.3375293016	112.1538543701
362	45663.0777884270	0.4814014435	176.5864267259	0.2448757463	0.5309409499	1.1396988766	0.2024660000	253124712	0	-123.0296173096	1.3613493443	111.6080551147
363	45663.1818741190	0.4815176427	176.6715991849	0.2460097743	0.5303450823	1.1382329983	0.1530380000	253835413	0	-123.6931610107	1.3897063732	111.0486755371
364	45663.2859790450	0.4834445119	176.6013985006	0.2471479997	0.5297582746	1.1367341329	0.1731010000	254519766	0	-124.3734970093	1.4136788845	110.4922256470
365	45663.3900191560	0.4876385331	176.5099149469	0.2482876309	0.5292187333	1.1352531164	0.2043110000	255016043	0	-125.0539703369	1.4391877651	109.9286499023
366	45663.4940393450	0.4849039316	176.4111367511	0.2494094858	0.5286626816	1.1338189582	0.1869140000	255700820	0	-125.7442550659	1.4699174166	109.3459396362
367	45663.5980788050	0.4802573919	176.2135666992	0.2505033859	0.5281681418	1.1326971135	0.1596660000	254522153	0	-126.4469909668	1.4964129925	108.7540283203
368	45663.7020690180	0.4905426502	175.9753297009	0.2516272569	0.5276541114	1.1318172374	0.1866570000	256502666	0	-127.1550521851	1.5202827454	108.1710586548
369	45663.8060353790	0.4975015223	175.9762039651	0.2527634657	0.5271975398	1.1302721757	0.1843290000	257000815	0	-127.8732681274	1.5464106798	107.5732803345
370	45663.9100006900	0.4876085818	175.9668602663	0.2538548979	0.5267477036	1.1287382662	0.1785890000	257666096	0	-128.6041870117	1.5680013895	106.9500885010
371	45664.0139918000	0.4815228879	176.1204848811	0.2549125446	0.5263598561	1.1275278482	0.1610650000	258371693	0	-129.3386840820	1.5858037472	106.3228302002
372	45664.1179839340	0.4917703867	176.4182264874	0.2559948515	0.5260037780	1.1270483519	0.1794620000	258858482	0	-130.0761108398	1.6061350107	105.6998367310
373	45664.2219273600	0.4923152626	176.5636002337	0.2570725085	0.5256578326	1.1257818187	0.2077250000	259288127	0	-130.8246765137	1.6234459877	105.0600891113
374	45664.3258702250	0.4974628985	176.6533762402	0.2581611375	0.5253390074	1.1243531596	0.1842680000	259934820	0	-131.5859222412	1.6455340385	104.4202346802
375	45664.4298360750	0.4993889034	176.5726980457	0.2592459397	0.5250676870	1.1229259454	0.1940340000	258843505	0	-132.3438568115	1.6667768955	103.7821731567
376	45664.5337799720	0.5049735308	176.4300290543	0.2603394856	0.5248214602	1.1216797284	0.1796580000	260682510	0	-133.1010589600	1.6907351017	103.1488342285
377	45664.6377006040	0.4983882308	176.3457308596	0.2614123756	0.5245743990	1.1202751437	0.1978450000	261082027	0	-133.8667907715	1.7096709013	102.5033569336
378	45664.7416197010	0.4931264520	176.2910893462	0.2624484117	0.5244078636	1.1188217485	0.1766580000	261480540	0	-134.6268768311	1.7285006046	101.8573074341
379	45664.8455360580	0.4996020496	176.4396869418	0.2635004871	0.5242294669	1.1176314238	0.1980110000	261861749	0	-135.3777618408	1.7501795292	101.2230758667
380	45664.9494544410	0.5007512569	176.4686196231	0.2645463635	0.5241212845	1.1161673140	0.1977670000	262241246	0	-136.1373138428	1.7749900818	100.5789337158
381	45665.0533979110	0.5114755630	176.5110624186	0.2656222450	0.5240297914	1.1147237686	0.1959430000	262422591	0	-136.8967437744	1.8002759218	99.9425735474
382	45665.1573416980	0.5167712569	176.4517490559	0.2667141134	0.5239222646	1.1133234471	0.2134370000	262826132	0	-137.6537475586	1.8271059990	99.3033294678
383	45665.2612963730	0.5160422921	176.4260265635	0.2677875798	0.5239146948	1.1118824027	0.1757190000	263183721	0	-138.4091491699	1.8500516415	98.6582260132
384	45665.3652382730	0.5266687870	176.3085473098	0.2688905224	0.5266687870	1.1106035209	0.1762900000	261847994	0	-139.1620941162	1.8781665564	98.0222473145
385	45665.4691338670	0.5253676176	176.2731942506	0.2699859306	0.5253676176	1.1091761404	0.1720520000	263902991	0	-139.9161834717	1.9000393152	97.3804702759
386	45665.5730070040	0.5392445326	176.2258337189	0.2711078109	0.5392445326	1.1077765994	0.1696650000	262586084	0	-140.6508636475	1.9267674685	96.7452468872
387	45665.6768915620	0.5459828377	176.2871005158	0.2722483494	0.5459828377	1.1063994516	0.1715750000	262703633	0	-141.4014129639	1.9485694170	96.1091995239
388	45665.7807847750	0.5527696013	176.3075774229	0.2734020240	0.5527696013	1.1049875580	0.1560550000	264555214	0	-142.1492919922	1.9746471643	95.4675445557
389	45665.8846526800	0.5610588193	176.3782015789	0.2745770420	0.5610588193	1.1036458885	0.1911080000	263059931	0	-142.8903350830	1.9975428581	94.8323287964
390	45665.9885479140	0.5676785707	176.4711877743	0.2757543991	0.5676785707	1.1023678716	0.1538670000	262812480	0	-143.6324615479	2.0191941261	94.1901092529
391	45666.0924789130	0.5764287114	176.7932994955	0.2769538269	0.5764287114	1.1022543506	0.1586080000	262430177	0	-144.3767089844	2.0427026749	93.5463485718
392	45666.1964124640	0.5885080099	176.9209010896	0.2781819009	0.5885080099	1.1010324541	0.2122050000	262000538	0	-145.1183471680	2.0675544739	92.9100875854
393	45666.3003423920	0.5920998454	176.9981368687	0.2794077017	0.5920998454	1.0997241732	0.1509720000	260020319	0	-145.8554229736	2.0930495262	92.2630767822
394	45666.4042481870	0.5983576179	177.1671294092	0.2806419450	0.5983576179	1.0987247515	0.1476640000	259403228	0	-146.6004333496	2.1134574413	91.6286621094
395	45666.5081439010	0.6116258502	177.1153292545	0.2819149790	0.6116258502	1.0973715477	0.1440640000	259298053	0	-147.3513031006	2.1417369843	90.9977569580
396	45666.6120731600	0.6271468997	177.0125622283	0.2832231685	0.6271468997	1.0961433232	0.1500790000	258810262	0	-148.1008758545	2.1654140949	90.3731155396
397	45666.7159669550	0.6298590899	176.7822619098	0.2845319894	0.6298590899	1.0954521337	0.1726400000	259005675	0	-148.8486328125	2.1995913982	89.7273635864
398	45666.8198276170	0.6380557418	176.5251599291	0.2858536800	0.6380557418	1.0950199042	0.1721940000	259225388	0	-149.6077575684	2.2281312943	89.0999069214
399	45666.9237095940	0.6272173524	176.4332119225	0.2871336700	0.6306129694	1.0938448734	0.1690240000	259467057	0	-150.3692321777	2.2550888062	88.4550170898
400	45667.0275556110	0.6209464073	176.3885151646	0.2883897881	0.6232429147	1.0925173864	0.1481580000	259702954	0	-151.1237182617	2.2848200798	87.8184051514
401	45667.1313806860	0.6294108629	176.4225295066	0.2896598617	0.6294108629	1.0912040657	0.2035040000	259960451	0	-151.8667144775	2.3203709126	87.1928787231
402	45667.2351818770	0.6350787282	176.4199750159	0.2909392796	0.6350787282	1.0898746719	0.1543220000	260222440	0	-152.6141510010	2.3565523624	86.5598297119
403	45667.3389779880	0.6432816982	176.4894380397	0.2922336550	0.6432816982	1.0885909408	0.1722320000	260535029	0	-153.3616638184	2.3923499584	85.9234466553
404	45667.4427734860	0.6414070129	176.3897719194	0.2935145567	0.6414070129	1.0874303455	0.1531620000	260844842	0	-154.1108551025	2.4184062481	85.2921752930
405	45667.5465617160	0.6424066424	176.2639871556	0.2947882910	0.6424066424	1.0862950471	0.1757140000	261177843	0	-154.8579559326	2.4470939636	84.6676864624
406	45667.6503968130	0.6414794922	176.2316803608	0.2960536559	0.6414794922	1.0849905865	0.1743830000	261201580	0	-155.6041870117	2.4773008823	84.0399475098
407	45667.7542083750	0.6406517625	176.2656537218	0.2973025004	0.6406517625	1.0836991628	0.1734820000	261531781	0	-156.3461151123	2.5095930099	83.4071197510
408	45667.8579990710	0.6499478817	176.2491110036	0.2985739864	0.6499478817	1.0824026035	0.1735460000	261602922	0	-157.0833892822	2.5488193035	82.7812652588
409	45667.9617984240	0.6437224746	176.1614523558	0.2998205514	0.6437224746	1.0812737660	0.1956030000	261872099	0	-157.8337249756	2.5819547176	82.1533660889
410	45668.0655772680	0.6475579143	176.0504617818	0.3010655266	0.6475579143	1.0800984056	0.2003060000	262275916	0	-158.5654449463	2.6175482273	81.5294265747
411	45668.1693387220	0.6481050253	175.9313023015	0.3023069218	0.6481050253	1.0790170112	0.1963700000	262631225	0	-159.2986297607	2.6522600651	80.9124832153
412	45668.2731085220	0.6411013603	175.8955257706	0.3035184869	0.6411013603	1.0777452354	0.1983490000	262983026	0	-160.0306396484	2.6862065792	80.2876968384
413	45668.3769132690	0.6466849446	176.0918254074	0.3047384175	0.6466849446	1.0770295566	0.2015720000	263351747	0	-160.7472686768	2.7217762470	79.6711196899
414	45668.4807324710	0.6458169818	176.3231092731	0.3059454532	0.6458169818	1.0764174055	0.1721100000	263362328	0	-161.4681396484	2.7536997795	79.0507354736
415	45668.5845508660	0.6519803405	176.4649723021	0.3071625787	0.6519803405	1.0754554265	0.1681390000	263723009	0	-162.1847534180	2.7873785496	78.4403381348
416	45668.6883727150	0.6469264627	176.6283777478	0.3083525700	0.6469264627	1.0745568718	0.2030000000	264088818	0	-162.9065093994	2.8187968731	77.8207321167
417	45668.7921926450	0.6500778794	176.7309945099	0.3095427567	0.6500778794	1.0734363078	0.1746620000	264435175	0	-163.6216125488	2.8523533344	77.2109451294
418	45668.8960150330	0.6498956680	176.6818171479	0.3107248828	0.6498956680	1.0722324292	0.2008260000	265101512	0	-164.3440399170	2.8874549866	76.6040954590
419	45668.9998388680	0.6559660435	176.7610063611	0.3119124242	0.6559660435	1.0710939977	0.1722090000	265469533	0	-165.0512847900	2.9191033840	76.0055999756
420	45669.1036886960	0.6516433954	176.8308382152	0.3130769754	0.6516433954	1.0699076698	0.1781290000	265784022	0	-165.7704467773	2.9494566917	75.4010925293
421	45669.2075355210	0.6675021052	176.7427560957	0.3142692148	0.6675021052	1.0687695703	0.1581070000	265877235	0	-166.4657135010	2.9854359627	74.8094329834
422	45669.3113662440	0.6688245535	176.4648083776	0.3154619821	0.6688245535	1.0686382118	0.2018540000	266211888	0	-167.1885986328	3.0228350163	74.2165527344
423	45669.4152142870	0.6629030704	176.3829144094	0.3166264721	0.6629030704	1.0675287078	0.1558240000	266598073	0	-167.9008636475	3.0505852699	73.6166915894
424	45669.5190507040	0.6743098497	176.3903866364	0.3178040004	0.6743098497	1.0663195022	0.1565090000	266954830	0	-168.5897979736	3.0779757500	73.0319061279
425	45669.6228899620	0.6786605120	176.2517611170	0.3189837231	0.6786605120	1.0653512595	0.1512400000	267321823	0	-169.2952575684	3.1129770279	72.4506683350
426	45669.7267592660	0.6721343994	176.1975703961	0.3201276085	0.6721343994	1.0641439550	0.1550220000	267991180	0	-169.9860229492	3.1362335682	71.8609161377
427	45669.8306297420	0.6726635695	176.4932766060	0.3212659258	0.6726635695	1.0640417504	0.1703800000	268388865	0	-170.6788787842	3.1620359421	71.2786941528
428	45669.9344721890	0.6766068339	176.5595977429	0.3224048525	0.6766068339	1.0628700816	0.1566240000	268795798	0	-171.3628997803	3.1910104752	70.7067871094
429	45670.0383016840	0.6822944880	176.5668923849	0.3235448088	0.6822944880	1.0616721119	0.1580090000	269177147	0	-172.0308685303	3.2120265961	70.1415634155
430	45670.1421204890	0.6711296439	176.5374269488	0.3246510082	0.6726472974	1.0604887003	0.1827870000	269563756	0	-172.7092590332	3.2361280918	69.5767593384
431	45670.2459365400	0.6774559021	176.5024290595	0.3257617572	0.6774559021	1.0593037596	0.1472680000	269892221	0	-173.3576812744	3.2559931278	69.0364379883
432	45670.3497693840	0.6770388484	176.5611140449	0.3268572462	0.6770388484	1.0581798178	0.1784510000	270332470	0	-174.0046691895	3.2836787701	68.4896163940
433	45670.4536019470	0.6754671335	176.6430489942	0.3279422700	0.6754671335	1.0570626759	0.1759570000	270741311	0	-174.6406250000	3.3029332161	67.9590759277
434	45670.5574245900	0.6789091229	176.6530757119	0.3290248527	0.6789091229	1.0558838361	0.1593240000	271155404	0	-175.2619781494	3.3235895634	67.4353485107
435	45670.6612484070	0.6804081202	176.6109744258	0.3301020627	0.6804081202	1.0547249520	0.1816460000	271548741	0	-175.8822326660	3.3479430676	66.9216003418
436	45670.7650807280	0.6721969843	176.5988030287	0.3311510513	0.6721969843	1.0535591164	0.1499450000	271967690	0	-176.5029449463	3.3715693951	66.4005584717
437	45670.8689400130	0.6754993200	176.5484918553	0.3322005683	0.6754993200	1.0524373163	0.1535640000	272309627	0	-177.1059265137	3.3993465900	65.8937149048
438	45670.9727999260	0.6820438504	176.4603550942	0.3332574090	0.6820438504	1.0513673416	0.1732300000	272712508	0	-177.6920013428	3.4234776497	65.4033355713
439	45671.0766417260	0.6788243651	176.3245299524	0.3343036581	0.6788243651	1.0504850331	0.1508870000	272811061	0	-178.2805480957	3.4517905712	64.9149780273
440	45671.1804916850	0.6711975336	176.1187909942	0.3353295586	0.6711975336	1.0499439689	0.1967920000	273206170	0	-178.8605804443	3.4767014980	64.4343032837
441	45671.2843790370	0.6668938994	176.0124859300	0.3363387829	0.6668938994	1.0489275459	0.1535050000	273653703	0	-179.4198455811	3.4993503094	63.9655799866
442	45671.3882794740	0.6709522605	176.0263648744	0.3373509676	0.6709522605	1.0477784696	0.2031840000	274347732	0	-179.9651947021	3.5271472931	63.5017013550
443	45671.4921531020	0.6639926434	175.8805676564	0.3383445580	0.6639926434	1.0469519888	0.1564210000	274823313	0	-180.5123596191	3.5564000607	63.0564384460
444	45671.5960133150	0.6644507051	175.6802382080	0.3393357156	0.6644507051	1.0463984553	0.1858010000	275252314	0	-181.0334930420	3.5807600021	62.6119651794
445	45671.6998860740	0.6650793552	175.3896136588	0.3403188606	0.6650793552	1.0464596037	0.1666740000	275893919	0	-181.5387115479	3.6042828560	62.1709480286
446	45671.8037363960	0.6565165520	175.0772008062	0.3412790184	0.6565165520	1.0466952593	0.1828700000	276403968	0	-182.0493927002	3.6288042068	61.7307624817
447	45671.9075208960	0.6437421441	174.7919994272	0.3422031403	0.6467609406	1.0465099572	0.2092670000	276849137	0	-182.5464630127	3.6486423016	61.2958946228
448	45672.0112838470	0.6404910684	174.4873320091	0.3431095625	0.6404910684	1.0466354737	0.1868000000	277559386	0	-183.0197753906	3.6720006466	60.8655242920
449	45672.1150367640	0.6287683845	174.2394644441	0.3439739921	0.6308850646	1.0462608398	0.1421890000	278063139	0	-183.4867858887	3.6912889481	60.4278526306
450	45672.2187721330	0.6279487014	173.9117519677	0.3448373488	0.6279487014	1.0465775619	0.1616690000	278183464	0	-183.9343566895	3.7150771618	59.9988861084
451	45672.3224964370	0.6164210439	173.4024520821	0.3456617074	0.6184599996	1.0486954685	0.1424560000	278884761	0	-184.3686828613	3.7317166328	59.5563316345
452	45672.4261910080	0.6095258594	172.9273851045	0.3464574525	0.6149957180	1.0501705169	0.1629740000	279328206	0	-184.7805786133	3.7496562004	59.1182403564
453	45672.5298488730	0.5918834209	172.7018112770	0.3471970657	0.6167095900	1.0495041063	0.1970520000	279794967	0	-185.1788330078	3.7625951767	58.6706275940
454	45672.6334810910	0.5695860386	172.7607831303	0.3478778784	0.6183496118	1.0485513261	0.2332620000	280587264	0	-185.5500335693	3.7721633911	58.2160911560
455	45672.7371423410	0.5548968911	172.9320979351	0.3485109567	0.6198835969	1.0480564893	0.2098990000	281124305	0	-185.8924713135	3.7882590294	57.7565231323
456	45672.8407949940	0.5332027078	173.1068414948	0.3490868037	0.6214005947	1.0475478470	0.2693860000	281905394	0	-186.2183532715	3.7984874249	57.2892341614
457	45672.9444250930	0.5085957646	173.1892955385	0.3495921108	0.6227079034	1.0466268443	0.2984390000	282448255	0	-186.5319976807	3.8148422241	56.8249320984
458	45673.0480893770	0.4967138171	172.9794857875	0.3500519960	0.6239591241	1.0458921443	0.2677730000	282589464	0	-186.7919616699	3.8266186714	56.3546676636
459	45673.1517433570	0.4793617427	173.2701649782	0.3504651262	0.6251244545	1.0463280943	0.3020500000	283321321	0	-187.0173950195	3.8250489235	55.8834228516
460	45673.2554203670	0.4602690041	173.8929416268	0.3508230334	0.6261435747	1.0508823903	0.2603850000	283874150	0	-187.2214202881	3.8267946243	55.4125747681
461	45673.3591494110	0.4485359192	174.9886132526	0.3511457978	0.6271489859	1.0657550841	0.3203410000	284694731	0	-187.3947448730	3.8320116997	54.9392547607
462	45673.4628763760	0.4373095334	175.7657248557	0.3514317432	0.6280649900	1.0721855872	0.2302010000	285165384	0	-187.5375518799	3.8411407471	54.4561920166
463	45673.5665787280	0.4252210259	176.3401164441	0.3516843974	0.6289384365	1.0751359506	0.3133640000	285265353	0	-187.6698760986	3.8442084789	53.9752540588
464	45673.6702812110	0.4231598675	176.4415584136	0.3519212526	0.6297982335	1.0741068158	0.2341840000	286026630	0	-187.7765197754	3.8577044010	53.4917907715
465	45673.7740077540	0.4164088964	176.4561750185	0.3521318145	0.6305269599	1.0729576436	0.2127010000	286282735	0	-187.8615722656	3.8600339890	53.0157546997
466	45673.8777586130	0.4109289944	176.4659285286	0.3523307649	0.6313292384	1.0718254341	0.2105140000	287123056	0	-187.9270172119	3.8645541668	52.5285835266
467	45673.9815574710	0.3972999156	177.2799777946	0.3524861668	0.6320650578	1.0780535605	0.2081990000	287589205	0	-187.9590606689	3.8578052521	52.0383872986
468	45674.0853790810	0.3987474740	178.3481647393	0.3526414169	0.6327529550	1.0894750643	0.2650640000	289885074	0	-187.9524230957	3.8593468666	51.5605506897
469	45674.1891809740	0.4078350663	178.5396286021	0.3528098644	0.6334780455	1.0887827619	0.2379760000	288856803	0	-187.9237976074	3.8828814030	51.0770339966
470	45674.2929781840	0.4084170461	177.9162782177	0.3529714350	0.6341575980	1.0918303834	0.2049920000	290905328	0	-187.9061737061	3.8947060108	50.6122550964
471	45674.3967737160	0.3900455832	176.9541367901	0.3530875565	0.6347834468	1.1004306960	0.2277990000	289829645	0	-187.8628234863	3.8840243816	50.1425933838
472	45674.5005702130	0.3948714137	176.5241080800	0.3532065180	0.6353411674	1.1013944458	0.2031390000	292191286	0	-187.7844085693	3.8839893341	49.7068443298
473	45674.6043932270	0.3897478282	176.3624921438	0.3533105119	0.6357894540	1.1005684028	0.2027200000	291098703	0	-187.6851196289	3.8766109943	49.2595252991
474	45674.7082400360	0.3906599879	176.4151938835	0.3534133338	0.6362081170	1.0994446202	0.2041010000	293184800	0	-187.5526580811	3.8740060329	48.8428153992
475	45674.8120857750	0.3798549771	176.2535233058	0.3534833599	0.6366508603	1.0986899279	0.2471530000	292036305	0	-187.4069366455	3.8825838566	48.4006690979
476	45674.9159353430	0.3940799236	175.6902922465	0.3535805122	0.6370368004	1.1008965511	0.2181020000	294412446	0	-187.2487945557	3.8958799839	47.9854125977
477	45675.0198317580	0.3915722668	175.4313324543	0.3536678208	0.6373233795	1.1008722758	0.2271270000	293231831	0	-187.0803375244	3.8726952076	47.5908203125
478	45675.1237727320	0.3903886378	175.9793731729	0.3537449656	0.6375548244	1.1020381533	0.2483570000	293420312	0	-186.8605194092	3.8618457317	47.1774711609
479	45675.2277876190	0.4008724093	176.2509414943	0.3538464294	0.6378367543	1.1014980150	0.2392910000	295664337	0	-186.6247558594	3.8676981926	46.7739753723
480	45675.3318531760	0.4054298699	175.9586503790	0.3539494939	0.6380629539	1.1011243883	0.3095640000	294483482	0	-186.3891448975	3.8637297153	46.3733100891
481	45675.4359865640	0.4062605500	175.4758243065	0.3540518576	0.6382564306	1.1025362132	0.2660670000	296854011	0	-186.1412963867	3.8544788361	45.9755935669
482	45675.5401910910	0.3950937688	175.4175354721	0.3541237420	0.6384168863	1.1015401570	0.2767700000	295632656	0	-185.8651428223	3.8412184715	45.5823974609
483	45675.6443975210	0.4125201702	175.5702038605	0.3542315267	0.6385263205	1.1005668931	0.2617220000	298016973	0	-185.5804901123	3.8392193317	45.2192840576
484	45675.7486518130	0.4070837498	175.6989939075	0.3543229544	0.6386585236	1.0994502135	0.2491040000	298474250	0	-185.2896881104	3.8351402283	44.8262252808
485	45675.8529546660	0.4056404829	175.8015013865	0.3544076007	0.6387501359	1.0983728214	0.2707170000	297128695	0	-184.9896697998	3.8328797817	44.4340057373
486	45675.9572816620	0.4077914655	175.9365752076	0.3544909064	0.6388096809	1.0973218175	0.2410760000	299246068	0	-184.6810913086	3.8268723488	44.0471725464
487	45676.0616330190	0.4057360888	176.1656324316	0.3545710988	0.6389046311	1.0965823710	0.2869810000	299855585	0	-184.3558502197	3.8262753487	43.6480560303
488	45676.1659609440	0.3928028941	176.3316060284	0.3546221595	0.6390008330	1.0955849018	0.1968220000	298530782	0	-184.0226440430	3.8202860355	43.2352561951
489	45676.2702621800	0.3976323605	176.3729559936	0.3546732002	0.6390518546	1.0945182296	0.2189200000	300918655	0	-183.6943817139	3.8240506649	42.8290214539
490	45676.3745646630	0.3865102232	176.2027750003	0.3547030341	0.6391180754	1.0936375238	0.1951310000	301608100	0	-183.3571777344	3.8203547001	42.4009361267
491	45676.4788671000	0.3732854128	175.8953345253	0.3547064944	0.6391610503	1.0932597270	0.2155250000	301992101	0	-183.0050048828	3.8104472160	41.9726142883
492	45676.5831693030	0.3642712235	176.0577564238	0.3546888390	0.6391549110	1.0923020037	0.1371960000	300574622	0	-182.6607360840	3.7993555069	41.5347023010
493	45676.6874246380	0.3596062660	176.5116634753	0.3546633837	0.6391199827	1.0927349987	0.1916510000	302986371	0	-182.2836151123	3.7861330509	41.1079711914
494	45676.7916563150	0.3659889400	176.8996592013	0.3546445539	0.6390636563	1.0929134436	0.1756520000	303665804	0	-181.9052429199	3.7870409489	40.6657257080
495	45676.8958879560	0.3621152341	176.6814346573	0.3546149982	0.6389896274	1.0921096170	0.2535210000	302223185	0	-181.5210723877	3.7925984859	40.1958351135
496	45677.0000943880	0.3576364815	176.1394045051	0.3545823302	0.6389285922	1.0932455874	0.2499000000	304359822	0	-181.1310882568	3.7821922302	39.7146644592
497	45677.1042752080	0.3656532466	176.0466778570	0.3545549101	0.6388337612	1.0921764330	0.1686910000	302890319	0	-180.7332000732	3.7674946785	39.2389831543
498	45677.2084343370	0.3673762679	176.2587279099	0.3545319525	0.6387006640	1.0911574333	0.1948220000	305330044	0	-180.3197784424	3.7620306015	38.7424697876
499	45677.3125704040	0.3639171720	176.4089510906	0.3544984902	0.6385894418	1.0902679998	0.1632210000	303878645	0	-179.8947448730	3.7499539852	38.2408027649
500	45677.4166806190	0.3757903576	176.6785249967	0.3544889450	0.6384741664	1.0898560313	0.1705840000	306019122	0	-179.4732971191	3.7493708134	37.7268066406
501	45677.5207632850	0.3673220575	176.5551854407	0.3544585098	0.6383099556	1.0888054200	0.1747630000	306657259	0	-179.0255584717	3.7321541309	37.1811294556
